"geocodigoFundar","geonombreFundar","anio","rindes","rindes_trigo_ma5"
"MAR","Marruecos","2022","1.11140","1.76536"
"MAR","Marruecos","2023","1.70830","1.59198"
"MAR","Marruecos","2024","1.38840","1.54840"
"MDA","Moldavia","1992","3.28680",""
"MDA","Moldavia","1993","4.02600",""
"MDA","Moldavia","1994","2.19300",""
"MDA","Moldavia","1995","3.24270",""
"MDA","Moldavia","1996","2.05920","2.96154"
"MDA","Moldavia","1997","3.27940","2.96006"
"MDA","Moldavia","1998","2.67140","2.68914"
"MDA","Moldavia","1999","2.34230","2.71900"
"MDA","Moldavia","2000","1.95120","2.46070"
"MDA","Moldavia","2001","2.71330","2.59152"
"MDA","Moldavia","2002","2.50680","2.43700"
"MDA","Moldavia","2003","2.52610","2.40794"
"MDA","Moldavia","2004","2.73860","2.48720"
"MDA","Moldavia","2005","2.59890","2.61674"
"MDA","Moldavia","2006","2.31960","2.53800"
"MDA","Moldavia","2007","1.29250","2.29514"
"MDA","Moldavia","2008","3.12440","2.41480"
"MDA","Moldavia","2009","2.09880","2.28684"
"MDA","Moldavia","2010","2.28720","2.22450"
"MDA","Moldavia","2011","2.63760","2.28810"
"MDA","Moldavia","2012","1.57600","2.34480"
"MDA","Moldavia","2013","2.75510","2.27094"
"MDA","Moldavia","2014","3.16670","2.48452"
"MDA","Moldavia","2015","2.67290","2.56166"
"MDA","Moldavia","2016","3.48690","2.73152"
"MDA","Moldavia","2017","3.73090","3.16250"
"MDA","Moldavia","2018","3.12510","3.23650"
"MDA","Moldavia","2019","3.25960","3.25508"
"MDA","Moldavia","2020","1.89700","3.09990"
"MDA","Moldavia","2021","4.60140","3.32280"
"MDA","Moldavia","2022","2.58020","3.09266"
"MDA","Moldavia","2023","4.13300","3.29424"
"MDA","Moldavia","2024","3.24440","3.29120"
"MDG","Madagascar","1976","1.49430",""
"MDG","Madagascar","1977","1.49070",""
"MDG","Madagascar","1978","1.61540",""
"MDG","Madagascar","1979","1.79270",""
"MDG","Madagascar","1980","1.61500","1.60162"
"MDG","Madagascar","1981","1.64840","1.63244"
"MDG","Madagascar","1982","1.50000","1.63430"
"MDG","Madagascar","1983","1.50000","1.61122"
"MDG","Madagascar","1984","1.50000","1.55268"
"MDG","Madagascar","1985","1.50000","1.52968"
"MDG","Madagascar","1986","1.54250","1.50850"
"MDG","Madagascar","1987","1.78310","1.56512"
"MDG","Madagascar","1988","1.66670","1.59846"
"MDG","Madagascar","1989","1.66670","1.63180"
"MDG","Madagascar","1990","2.00000","1.73180"
"MDG","Madagascar","1991","2.25000","1.87330"
"MDG","Madagascar","1992","2.50000","2.01668"
"MDG","Madagascar","1993","2.66670","2.21668"
"MDG","Madagascar","1994","2.00000","2.28334"
"MDG","Madagascar","1995","2.00000","2.28334"
"MDG","Madagascar","1996","2.00000","2.23334"
"MDG","Madagascar","1997","2.50000","2.23334"
"MDG","Madagascar","1998","2.50000","2.20000"
"MDG","Madagascar","1999","2.36720","2.27344"
"MDG","Madagascar","2000","2.35740","2.34492"
"MDG","Madagascar","2001","2.38100","2.42112"
"MDG","Madagascar","2002","2.35210","2.39154"
"MDG","Madagascar","2003","2.34790","2.36112"
"MDG","Madagascar","2004","2.34490","2.35666"
"MDG","Madagascar","2005","2.33940","2.35306"
"MDG","Madagascar","2006","2.32560","2.34198"
"MDG","Madagascar","2007","2.44440","2.36044"
"MDG","Madagascar","2008","2.38100","2.36706"
"MDG","Madagascar","2009","2.38140","2.37436"
"MDG","Madagascar","2010","2.39230","2.38494"
"MDG","Madagascar","2011","2.38890","2.39760"
"MDG","Madagascar","2012","2.39550","2.38782"
"MDG","Madagascar","2013","2.40220","2.39206"
"MDG","Madagascar","2014","2.39550","2.39488"
"MDG","Madagascar","2015","2.39390","2.39520"
"MDG","Madagascar","2016","2.39580","2.39658"
"MDG","Madagascar","2017","2.39940","2.39736"
"MDG","Madagascar","2018","2.40250","2.39742"
"MDG","Madagascar","2019","2.40400","2.39912"
"MDG","Madagascar","2020","2.40550","2.40144"
"MDG","Madagascar","2021","2.40590","2.40346"
"MDG","Madagascar","2022","2.40230","2.40404"
"MDG","Madagascar","2023","2.40470","2.40448"
"MDG","Madagascar","2024","2.40700","2.40508"
"MEX","México","1961","1.67580",""
"MEX","México","1962","1.94620",""
"MEX","México","1963","2.07880",""
"MEX","México","1964","2.69220",""
"MEX","México","1965","2.50550","2.17970"
"MEX","México","1966","2.25420","2.29538"
"MEX","México","1967","2.72670","2.45148"
"MEX","México","1968","2.63170","2.56206"
"MEX","México","1969","2.76490","2.57660"
"MEX","México","1970","3.02020","2.67954"
"MEX","México","1971","2.98100","2.82490"
"MEX","México","1972","2.63450","2.80646"
"MEX","México","1973","3.26460","2.93304"
"MEX","México","1974","3.60220","3.10050"
"MEX","México","1975","3.59560","3.21558"
"MEX","México","1976","3.76150","3.37168"
"MEX","México","1977","3.46440","3.53766"
"MEX","México","1978","3.66630","3.61800"
"MEX","México","1979","3.91380","3.68032"
"MEX","México","1980","3.84760","3.73072"
"MEX","México","1981","3.71410","3.72124"
"MEX","México","1982","4.35630","3.89962"
"MEX","México","1983","4.04100","3.97456"
"MEX","México","1984","4.35770","4.06334"
"MEX","México","1985","4.28430","4.15068"
"MEX","México","1986","3.96710","4.20128"
"MEX","México","1987","4.46860","4.22374"
"MEX","México","1988","4.01540","4.21862"
"MEX","México","1989","3.82350","4.11178"
"MEX","México","1990","4.21430","4.09778"
"MEX","México","1991","4.12720","4.12980"
"MEX","México","1992","3.95300","4.02668"
"MEX","México","1993","4.08210","4.04002"
"MEX","México","1994","4.30340","4.13600"
"MEX","México","1995","3.73200","4.03954"
"MEX","México","1996","4.17060","4.04822"
"MEX","México","1997","4.73470","4.20456"
"MEX","México","1998","4.20770","4.22968"
"MEX","México","1999","4.63100","4.29520"
"MEX","México","2000","4.93550","4.53590"
"MEX","México","2001","4.76610","4.65500"
"MEX","México","2002","5.09990","4.72804"
"MEX","México","2003","4.49120","4.78474"
"MEX","México","2004","4.48710","4.75596"
"MEX","México","2005","4.75170","4.71920"
"MEX","México","2006","5.22740","4.81146"
"MEX","México","2007","5.08240","4.80796"
"MEX","México","2008","5.01340","4.91240"
"MEX","México","2009","4.96880","5.00874"
"MEX","México","2010","5.41850","5.14210"
"MEX","México","2011","5.47780","5.19218"
"MEX","México","2012","5.65680","5.30706"
"MEX","México","2013","5.29340","5.36306"
"MEX","México","2014","5.19350","5.40800"
"MEX","México","2015","4.52560","5.22942"
"MEX","México","2016","5.33880","5.20162"
"MEX","México","2017","5.29670","5.12960"
"MEX","México","2018","5.43730","5.15838"
"MEX","México","2019","5.53080","5.22584"
"MEX","México","2020","5.32120","5.38496"
"MEX","México","2021","5.99440","5.51608"
"MEX","México","2022","6.06030","5.66880"
"MEX","México","2023","6.20310","5.82196"
"MEX","México","2024","5.65850","5.84750"
"MKD","Macedonia del Norte","1992","2.67520",""
"MKD","Macedonia del Norte","1993","2.13520",""
"MKD","Macedonia del Norte","1994","2.75450",""
"MKD","Macedonia del Norte","1995","2.93040",""
"MKD","Macedonia del Norte","1996","2.29220","2.55750"
"MKD","Macedonia del Norte","1997","2.54850","2.53216"
"MKD","Macedonia del Norte","1998","2.96150","2.69742"
"MKD","Macedonia del Norte","1999","2.80260","2.70704"
"MKD","Macedonia del Norte","2000","2.47190","2.61534"
"MKD","Macedonia del Norte","2001","2.12980","2.58286"
"MKD","Macedonia del Norte","2002","2.64730","2.60262"
"MKD","Macedonia del Norte","2003","2.17610","2.44554"
"MKD","Macedonia del Norte","2004","3.52170","2.58936"
"MKD","Macedonia del Norte","2005","3.08110","2.71120"
"MKD","Macedonia del Norte","2006","3.00980","2.88720"
"MKD","Macedonia del Norte","2007","2.40200","2.83814"
"MKD","Macedonia del Norte","2008","3.41010","3.08494"
"MKD","Macedonia del Norte","2009","3.07560","2.99572"
"MKD","Macedonia del Norte","2010","3.04430","2.98836"
"MKD","Macedonia del Norte","2011","3.34580","3.05556"
"MKD","Macedonia del Norte","2012","2.69560","3.11428"
"MKD","Macedonia del Norte","2013","3.19780","3.07182"
"MKD","Macedonia del Norte","2014","3.75500","3.20770"
"MKD","Macedonia del Norte","2015","2.75410","3.14966"
"MKD","Macedonia del Norte","2016","3.83850","3.24820"
"MKD","Macedonia del Norte","2017","2.74640","3.25836"
"MKD","Macedonia del Norte","2018","3.39650","3.29810"
"MKD","Macedonia del Norte","2019","3.48480","3.24406"
"MKD","Macedonia del Norte","2020","3.52660","3.39856"
"MKD","Macedonia del Norte","2021","3.46300","3.32346"
"MKD","Macedonia del Norte","2022","3.20410","3.41500"
"MKD","Macedonia del Norte","2023","3.09490","3.35468"
"MKD","Macedonia del Norte","2024","3.41100","3.33992"
"MLI","Malí","1961","1.50000",""
"MLI","Malí","1962","1.40000",""
"MLI","Malí","1963","1.30430",""
"MLI","Malí","1964","1.11110",""
"MLI","Malí","1965","1.11110","1.28530"
"MLI","Malí","1966","1.33330","1.25196"
"MLI","Malí","1967","1.33330","1.23862"
"MLI","Malí","1968","1.33330","1.24442"
"MLI","Malí","1969","1.33330","1.28886"
"MLI","Malí","1970","1.33330","1.33330"
"MLI","Malí","1971","1.33330","1.33330"
"MLI","Malí","1972","1.33330","1.33330"
"MLI","Malí","1973","1.33330","1.33330"
"MLI","Malí","1974","1.33330","1.33330"
"MLI","Malí","1975","1.33330","1.33330"
"MLI","Malí","1976","1.33330","1.33330"
"MLI","Malí","1977","1.33330","1.33330"
"MLI","Malí","1978","1.33330","1.33330"
"MLI","Malí","1979","1.33330","1.33330"
"MLI","Malí","1980","1.33330","1.33330"
"MLI","Malí","1981","1.33330","1.33330"
"MLI","Malí","1982","1.00000","1.26664"
"MLI","Malí","1983","1.00000","1.19998"
"MLI","Malí","1984","1.00000","1.13332"
"MLI","Malí","1985","1.80950","1.22856"
"MLI","Malí","1986","0.67620","1.09714"
"MLI","Malí","1987","1.23700","1.14454"
"MLI","Malí","1988","1.51080","1.24670"
"MLI","Malí","1989","1.30530","1.30776"
"MLI","Malí","1990","1.19910","1.18568"
"MLI","Malí","1991","2.00000","1.45044"
"MLI","Malí","1992","1.39870","1.48278"
"MLI","Malí","1993","3.09090","1.79880"
"MLI","Malí","1994","1.62780","1.86330"
"MLI","Malí","1995","2.10400","2.04428"
"MLI","Malí","1996","1.96580","2.03744"
"MLI","Malí","1997","1.27520","2.01274"
"MLI","Malí","1998","2.49250","1.89306"
"MLI","Malí","1999","2.16960","2.00142"
"MLI","Malí","2000","2.35150","2.05092"
"MLI","Malí","2001","2.52370","2.16250"
"MLI","Malí","2002","2.56870","2.42120"
"MLI","Malí","2003","2.44890","2.41248"
"MLI","Malí","2004","2.52960","2.48448"
"MLI","Malí","2005","2.20010","2.45420"
"MLI","Malí","2006","2.40250","2.42996"
"MLI","Malí","2007","2.50290","2.41680"
"MLI","Malí","2008","2.44090","2.41520"
"MLI","Malí","2009","2.96650","2.50258"
"MLI","Malí","2010","2.55430","2.57342"
"MLI","Malí","2011","3.43780","2.78048"
"MLI","Malí","2012","4.02850","3.08560"
"MLI","Malí","2013","3.97540","3.39250"
"MLI","Malí","2014","4.44200","3.68760"
"MLI","Malí","2015","3.94010","3.96476"
"MLI","Malí","2016","8.92730","5.06266"
"MLI","Malí","2017","6.23110","5.50318"
"MLI","Malí","2018","3.54190","5.41648"
"MLI","Malí","2019","1.93010","4.91410"
"MLI","Malí","2020","5.30340","5.18676"
"MLI","Malí","2021","3.00000","4.00130"
"MLI","Malí","2022","4.60170","3.67542"
"MLI","Malí","2023","5.63440","4.09392"
"MLI","Malí","2024","2.96530","4.30096"
"MLT","Malta","1961","1.37460",""
"MLT","Malta","1962","1.37460",""
"MLT","Malta","1963","1.60050",""
"MLT","Malta","1964","1.47890",""
"MLT","Malta","1965","1.60150","1.48602"
"MLT","Malta","1966","1.50290","1.51168"
"MLT","Malta","1967","1.43220","1.52320"
"MLT","Malta","1968","1.00600","1.40430"
"MLT","Malta","1969","1.38010","1.38454"
"MLT","Malta","1970","1.48590","1.36142"
"MLT","Malta","1971","2.10880","1.48260"
"MLT","Malta","1972","2.28930","1.65402"
"MLT","Malta","1973","2.30040","1.91290"
"MLT","Malta","1974","1.83880","2.00464"
"MLT","Malta","1975","2.20260","2.14798"
"MLT","Malta","1976","2.77820","2.28186"
"MLT","Malta","1977","3.44370","2.51274"
"MLT","Malta","1978","2.80620","2.61390"
"MLT","Malta","1979","2.72620","2.79138"
"MLT","Malta","1980","3.48720","3.04830"
"MLT","Malta","1981","3.91040","3.27474"
"MLT","Malta","1982","4.33150","3.45230"
"MLT","Malta","1983","3.97020","3.68510"
"MLT","Malta","1984","3.64960","3.86978"
"MLT","Malta","1985","3.77070","3.92648"
"MLT","Malta","1986","3.84620","3.91364"
"MLT","Malta","1987","3.69230","3.78580"
"MLT","Malta","1988","3.61540","3.71484"
"MLT","Malta","1989","3.75000","3.73492"
"MLT","Malta","1990","3.83410","3.74760"
"MLT","Malta","1991","3.64290","3.70694"
"MLT","Malta","1992","3.43750","3.65598"
"MLT","Malta","1993","2.90000","3.51290"
"MLT","Malta","1994","2.72730","3.30836"
"MLT","Malta","1995","2.62500","3.06654"
"MLT","Malta","1996","3.81820","3.10160"
"MLT","Malta","1997","4.10730","3.23556"
"MLT","Malta","1998","3.91610","3.43878"
"MLT","Malta","1999","3.95760","3.68484"
"MLT","Malta","2000","4.01340","3.96252"
"MLT","Malta","2001","4.00000","3.99888"
"MLT","Malta","2002","5.00000","4.17742"
"MLT","Malta","2003","4.00000","4.19420"
"MLT","Malta","2004","4.10480","4.22364"
"MLT","Malta","2005","4.15790","4.25254"
"MLT","Malta","2006","4.03850","4.26024"
"MLT","Malta","2007","4.28570","4.11738"
"MLT","Malta","2008","4.83330","4.28404"
"MLT","Malta","2009","4.92860","4.44880"
"MLT","Malta","2010","4.80110","4.57744"
"MLT","Malta","2011","4.76870","4.72348"
"MLT","Malta","2012","4.74390","4.81512"
"MLT","Malta","2013","4.77800","4.80406"
"MLT","Malta","2014","4.87770","4.79388"
"MLT","Malta","2015","4.99200","4.83206"
"MLT","Malta","2016","4.98260","4.87484"
"MLT","Malta","2017","5.03110","4.93228"
"MMR","Myanmar","1961","0.30780",""
"MMR","Myanmar","1962","0.41240",""
"MMR","Myanmar","1963","0.55820",""
"MMR","Myanmar","1964","0.67620",""
"MMR","Myanmar","1965","0.64450","0.51982"
"MMR","Myanmar","1966","0.63440","0.58514"
"MMR","Myanmar","1967","0.49790","0.60224"
"MMR","Myanmar","1968","0.57630","0.60586"
"MMR","Myanmar","1969","0.46840","0.56430"
"MMR","Myanmar","1970","0.55500","0.54640"
"MMR","Myanmar","1971","0.62430","0.54438"
"MMR","Myanmar","1972","0.54990","0.55478"
"MMR","Myanmar","1973","0.54790","0.54910"
"MMR","Myanmar","1974","0.45550","0.54652"
"MMR","Myanmar","1975","0.74520","0.58456"
"MMR","Myanmar","1976","0.65260","0.59022"
"MMR","Myanmar","1977","0.87830","0.65590"
"MMR","Myanmar","1978","1.02560","0.75144"
"MMR","Myanmar","1979","0.50370","0.76108"
"MMR","Myanmar","1980","1.10640","0.83332"
"MMR","Myanmar","1981","1.11000","0.92480"
"MMR","Myanmar","1982","1.33410","1.01596"
"MMR","Myanmar","1983","1.26300","1.06344"
"MMR","Myanmar","1984","1.59420","1.28154"
"MMR","Myanmar","1985","1.74310","1.40888"
"MMR","Myanmar","1986","1.71300","1.52948"
"MMR","Myanmar","1987","1.73000","1.60866"
"MMR","Myanmar","1988","1.30970","1.61800"
"MMR","Myanmar","1989","1.07370","1.51390"
"MMR","Myanmar","1990","0.95440","1.35616"
"MMR","Myanmar","1991","0.95790","1.20514"
"MMR","Myanmar","1992","0.93890","1.04692"
"MMR","Myanmar","1993","0.93340","0.97166"
"MMR","Myanmar","1994","0.82090","0.92110"
"MMR","Myanmar","1995","0.84240","0.89870"
"MMR","Myanmar","1996","0.94630","0.89638"
"MMR","Myanmar","1997","1.03280","0.91516"
"MMR","Myanmar","1998","0.95920","0.92032"
"MMR","Myanmar","1999","1.09590","0.97532"
"MMR","Myanmar","2000","1.14940","1.03672"
"MMR","Myanmar","2001","1.19020","1.08550"
"MMR","Myanmar","2002","1.26790","1.13252"
"MMR","Myanmar","2003","1.28700","1.19808"
"MMR","Myanmar","2004","1.39350","1.25760"
"MMR","Myanmar","2005","1.39340","1.30640"
"MMR","Myanmar","2006","1.52620","1.37360"
"MMR","Myanmar","2007","1.57920","1.43586"
"MMR","Myanmar","2008","1.71170","1.52080"
"MMR","Myanmar","2009","1.72970","1.58804"
"MMR","Myanmar","2010","1.78190","1.66574"
"MMR","Myanmar","2011","1.77790","1.71608"
"MMR","Myanmar","2012","1.78400","1.75704"
"MMR","Myanmar","2013","1.80780","1.77626"
"MMR","Myanmar","2014","1.84720","1.79976"
"MMR","Myanmar","2015","1.86160","1.81570"
"MMR","Myanmar","2016","1.18590","1.69730"
"MMR","Myanmar","2017","1.88320","1.71714"
"MMR","Myanmar","2018","1.87270","1.73012"
"MMR","Myanmar","2019","1.87990","1.73666"
"MMR","Myanmar","2020","1.86340","1.73702"
"MMR","Myanmar","2021","1.86180","1.87220"
"MMR","Myanmar","2022","1.84590","1.86474"
"MMR","Myanmar","2023","1.37930","1.76606"
"MMR","Myanmar","2024","1.45450","1.68098"
"MNE","Montenegro","2006","3.09030",""
"MNE","Montenegro","2007","2.40260",""
"MNE","Montenegro","2008","3.50160",""
"MNE","Montenegro","2009","3.59810",""
"MNE","Montenegro","2010","3.40290","3.19910"
"MNE","Montenegro","2011","3.20240","3.22152"
"MNE","Montenegro","2012","2.79840","3.30068"
"MNE","Montenegro","2013","3.43570","3.28750"
"MNE","Montenegro","2014","2.92150","3.15218"
"MNE","Montenegro","2015","2.86820","3.04524"
"MNE","Montenegro","2016","3.15060","3.03488"
"MNE","Montenegro","2017","3.21350","3.11790"
"MNE","Montenegro","2018","3.20880","3.07252"
"MNE","Montenegro","2019","2.78830","3.04588"
"MNE","Montenegro","2020","3.04630","3.08150"
"MNE","Montenegro","2021","2.84630","3.02064"
"MNE","Montenegro","2022","2.74240","2.92642"
"MNE","Montenegro","2023","2.79050","2.84276"
"MNE","Montenegro","2024","2.84000","2.85310"
"MNG","Mongolia","1961","0.36850",""
"MNG","Mongolia","1962","0.90130",""
"MNG","Mongolia","1963","0.83620",""
"MNG","Mongolia","1964","0.94160",""
"MNG","Mongolia","1965","0.80390","0.77030"
"MNG","Mongolia","1966","0.66180","0.82896"
"MNG","Mongolia","1967","0.84010","0.81672"
"MNG","Mongolia","1968","0.54340","0.75816"
"MNG","Mongolia","1969","0.32850","0.63554"
"MNG","Mongolia","1970","0.71900","0.61856"
"MNG","Mongolia","1971","0.95020","0.67624"
"MNG","Mongolia","1972","0.54040","0.61630"
"MNG","Mongolia","1973","1.10620","0.72886"
"MNG","Mongolia","1974","0.82030","0.82722"
"MNG","Mongolia","1975","1.15730","0.91488"
"MNG","Mongolia","1976","0.86420","0.89768"
"MNG","Mongolia","1977","0.90600","0.97080"
"MNG","Mongolia","1978","0.67230","0.88402"
"MNG","Mongolia","1979","0.56740","0.83344"
"MNG","Mongolia","1980","0.56320","0.71462"
"MNG","Mongolia","1981","0.72130","0.68604"
"MNG","Mongolia","1982","1.02110","0.70906"
"MNG","Mongolia","1983","1.45790","0.86618"
"MNG","Mongolia","1984","0.99920","0.95254"
"MNG","Mongolia","1985","1.42820","1.12554"
"MNG","Mongolia","1986","1.42030","1.26534"
"MNG","Mongolia","1987","1.16150","1.29342"
"MNG","Mongolia","1988","1.37090","1.27602"
"MNG","Mongolia","1989","1.30090","1.33636"
"MNG","Mongolia","1990","1.11870","1.27446"
"MNG","Mongolia","1991","1.01450","1.19330"
"MNG","Mongolia","1992","0.86110","1.13322"
"MNG","Mongolia","1993","0.90380","1.03980"
"MNG","Mongolia","1994","0.74950","0.92952"
"MNG","Mongolia","1995","0.73660","0.85310"
"MNG","Mongolia","1996","0.66280","0.78276"
"MNG","Mongolia","1997","0.76140","0.76282"
"MNG","Mongolia","1998","0.63710","0.70948"
"MNG","Mongolia","1999","0.61040","0.68166"
"MNG","Mongolia","2000","0.77680","0.68970"
"MNG","Mongolia","2001","0.72000","0.70114"
"MNG","Mongolia","2002","0.58980","0.66682"
"MNG","Mongolia","2003","0.79140","0.69768"
"MNG","Mongolia","2004","0.80720","0.73704"
"MNG","Mongolia","2005","0.47750","0.67718"
"MNG","Mongolia","2006","1.08300","0.74978"
"MNG","Mongolia","2007","0.93920","0.81966"
"MNG","Mongolia","2008","1.39870","0.94112"
"MNG","Mongolia","2009","1.55930","1.09154"
"MNG","Mongolia","2010","1.38050","1.27214"
"MNG","Mongolia","2011","1.49610","1.35476"
"MNG","Mongolia","2012","1.56500","1.47992"
"MNG","Mongolia","2013","1.33690","1.46756"
"MNG","Mongolia","2014","1.69800","1.49530"
"MNG","Mongolia","2015","0.57170","1.33354"
"MNG","Mongolia","2016","1.31540","1.29740"
"MNG","Mongolia","2017","0.85380","1.15516"
"MNG","Mongolia","2018","1.41640","1.17106"
"MNG","Mongolia","2019","1.28150","1.08776"
"MNG","Mongolia","2020","1.23510","1.22044"
"MNG","Mongolia","2021","1.44270","1.24590"
"MNG","Mongolia","2022","1.12280","1.29970"
"MNG","Mongolia","2023","1.32040","1.28050"
"MNG","Mongolia","2024","1.25030","1.27426"
"MOZ","Mozambique","1961","0.76520",""
"MOZ","Mozambique","1962","0.78950",""
"MOZ","Mozambique","1963","0.95240",""
"MOZ","Mozambique","1964","0.70180",""
"MOZ","Mozambique","1965","1.00000","0.84178"
"MOZ","Mozambique","1966","1.10000","0.90874"
"MOZ","Mozambique","1967","0.86240","0.92332"
"MOZ","Mozambique","1968","0.92020","0.91688"
"MOZ","Mozambique","1969","0.86670","0.94986"
"MOZ","Mozambique","1970","0.92020","0.93390"
"MOZ","Mozambique","1971","1.04620","0.92314"
"MOZ","Mozambique","1972","1.00000","0.95066"
"MOZ","Mozambique","1973","1.33330","1.03328"
"MOZ","Mozambique","1974","1.00000","1.05994"
"MOZ","Mozambique","1975","1.00000","1.07590"
"MOZ","Mozambique","1976","0.60000","0.98666"
"MOZ","Mozambique","1977","0.40000","0.86666"
"MOZ","Mozambique","1978","0.60000","0.72000"
"MOZ","Mozambique","1979","0.63080","0.64616"
"MOZ","Mozambique","1980","1.00000","0.64616"
"MOZ","Mozambique","1981","1.81820","0.88980"
