geocodigoFundar,geonombreFundar,anio,share_expo
ISL,Islandia,1969,0.0
ISL,Islandia,1970,0.0
ISL,Islandia,2009,0.0
ISL,Islandia,1987,9.9999997e-05
ISL,Islandia,1990,0.0
ISL,Islandia,2020,0.0
ISL,Islandia,1974,9.9999997e-05
ISL,Islandia,1965,9.9999997e-05
ISL,Islandia,1988,0.0
ISL,Islandia,2001,0.0
ISL,Islandia,2004,0.0
ISL,Islandia,2006,0.0
ISL,Islandia,1989,0.0
ISL,Islandia,1968,9.9999997e-05
ISL,Islandia,2014,0.0
ISL,Islandia,1996,0.0
ISL,Islandia,2007,0.0
ISL,Islandia,2012,0.0
ISL,Islandia,1962,9.9999997e-05
ISL,Islandia,2019,0.0
ISL,Islandia,1966,0.0
ISL,Islandia,2015,0.0
ISL,Islandia,1972,0.00019999999
ISL,Islandia,1995,0.0
ISL,Islandia,2018,0.0
ISL,Islandia,1971,0.0
ISL,Islandia,1980,0.00019999999
ISR,Israel,2020,9.9999997e-05
ISR,Israel,1971,0.0
ISR,Israel,1985,0.0
ISR,Israel,1981,0.0
ISR,Israel,2016,0.0
ISR,Israel,2011,9.9999997e-05
ISR,Israel,1997,9.9999997e-05
ISR,Israel,2019,9.9999997e-05
ISR,Israel,1994,0.0
ISR,Israel,1998,0.0
ISR,Israel,1986,0.0
ISR,Israel,1988,0.0
ISR,Israel,1970,0.0
ISR,Israel,2003,0.0
ISR,Israel,1974,0.0
ISR,Israel,2005,0.0
ISR,Israel,1965,0.0
ISR,Israel,1983,0.0
ISR,Israel,2017,0.0
ISR,Israel,2013,9.9999997e-05
ISR,Israel,2021,9.9999997e-05
ISR,Israel,1984,0.0
ISR,Israel,1995,0.0
ISR,Israel,2001,0.0
ISR,Israel,1999,0.0
ISR,Israel,2014,0.0
ISR,Israel,2009,9.9999997e-05
ISR,Israel,1972,0.0
ISR,Israel,2018,9.9999997e-05
ISR,Israel,1996,9.9999997e-05
ISR,Israel,2012,9.9999997e-05
ISR,Israel,2008,9.9999997e-05
ISR,Israel,2015,0.0
ISR,Israel,1990,0.0
ISR,Israel,1989,0.0
ISR,Israel,1982,0.0
ISR,Israel,2006,0.0
ISR,Israel,1993,0.0
ISR,Israel,1991,0.0
ISR,Israel,2000,0.0
ISR,Israel,1992,0.0
ISR,Israel,1987,0.0
ISR,Israel,2002,0.0
ISR,Israel,2010,9.9999997e-05
ISR,Israel,2004,0.0
ISR,Israel,2007,0.0
ITA,Italia,1973,0.00030000001
ITA,Italia,1968,0.00030000001
ITA,Italia,2013,0.016100001
ITA,Italia,1977,0.0011
ITA,Italia,1964,0.00019999999
ITA,Italia,2007,0.019200001
ITA,Italia,1976,0.00030000001
ITA,Italia,2002,0.0132
ITA,Italia,1972,0.00050000002
ITA,Italia,1989,0.0184
ITA,Italia,2003,0.0151
ITA,Italia,2006,0.0188
ITA,Italia,2019,0.0114
ITA,Italia,2021,0.0121
ITA,Italia,2016,0.0152
ITA,Italia,1965,0.00019999999
ITA,Italia,2017,0.0147
ITA,Italia,1974,0.00050000002
ITA,Italia,1999,0.015699999
ITA,Italia,2014,0.0141
ITA,Italia,2015,0.0144
ITA,Italia,1969,0.00069999998
ITA,Italia,1995,0.0126
ITA,Italia,2008,0.0184
ITA,Italia,2009,0.018100001
ITA,Italia,1979,0.0049999999
ITA,Italia,1996,0.0173
ITA,Italia,1993,0.015900001
ITA,Italia,2004,0.019400001
ITA,Italia,1987,0.019300001
ITA,Italia,1963,9.9999997e-05
ITA,Italia,1966,0.00030000001
ITA,Italia,1986,0.0218
ITA,Italia,1980,0.0123
ITA,Italia,2018,0.0141
ITA,Italia,1983,0.0127
ITA,Italia,2010,0.0195
ITA,Italia,1985,0.028999999
ITA,Italia,1975,0.00069999998
ITA,Italia,1997,0.018999999
ITA,Italia,1991,0.0195
ITA,Italia,1988,0.0239
ITA,Italia,1978,0.0024999999
ITA,Italia,2012,0.018200001
ITA,Italia,1962,0.00019999999
ITA,Italia,1994,0.014
ITA,Italia,2001,0.0115
ITA,Italia,2011,0.0186
ITA,Italia,1992,0.0221
ITA,Italia,2005,0.0177
ITA,Italia,1981,0.0126
ITA,Italia,1984,0.018100001
ITA,Italia,2000,0.015
ITA,Italia,1998,0.0164
ITA,Italia,1967,0.00019999999
ITA,Italia,2020,0.0101
ITA,Italia,1971,0.00050000002
ITA,Italia,1970,0.00060000003
ITA,Italia,1990,0.0122
ITA,Italia,1982,0.0112
JAM,Jamaica,2010,0.0
JAM,Jamaica,2005,0.0
JAM,Jamaica,1992,0.0
JAM,Jamaica,2013,0.0
JAM,Jamaica,1999,0.0
JAM,Jamaica,2004,0.0
JAM,Jamaica,2011,0.0
JAM,Jamaica,2017,0.0
JAM,Jamaica,1990,0.0
JAM,Jamaica,2021,0.0
JAM,Jamaica,1974,0.0
JAM,Jamaica,2003,0.0
JAM,Jamaica,1963,0.0
JAM,Jamaica,1995,0.0
JAM,Jamaica,2002,0.0
JAM,Jamaica,2006,0.0
JAM,Jamaica,2019,0.0
JAM,Jamaica,1998,0.0
JAM,Jamaica,1973,0.0
JAM,Jamaica,1996,0.0
JAM,Jamaica,2016,0.0
JAM,Jamaica,2020,0.0
JAM,Jamaica,1962,0.0
JAM,Jamaica,2000,0.0
JAM,Jamaica,1983,0.0
JAM,Jamaica,2001,0.0
JAM,Jamaica,2018,0.0
JAM,Jamaica,2007,0.0
JAM,Jamaica,1987,0.0
JOR,Jordania,2014,0.00060000003
JOR,Jordania,1975,0.0
JOR,Jordania,2007,9.9999997e-05
JOR,Jordania,2018,0.00019999999
JOR,Jordania,1976,0.0
JOR,Jordania,1972,0.0
JOR,Jordania,1992,0.00089999998
JOR,Jordania,2001,0.0
JOR,Jordania,2008,0.00019999999
JOR,Jordania,1999,9.9999997e-05
JOR,Jordania,2004,0.00039999999
JOR,Jordania,2000,0.0
JOR,Jordania,1993,0.00019999999
JOR,Jordania,2017,9.9999997e-05
JOR,Jordania,2010,0.0013
JOR,Jordania,1995,0.0
JOR,Jordania,2011,0.00060000003
JOR,Jordania,1991,0.0011
JOR,Jordania,2006,0.00019999999
JOR,Jordania,1986,0.0
JOR,Jordania,1982,0.00030000001
JOR,Jordania,1969,0.0
JOR,Jordania,1996,0.0
JOR,Jordania,1978,0.0
JOR,Jordania,2020,0.00030000001
JOR,Jordania,1990,9.9999997e-05
JOR,Jordania,2021,0.00019999999
JOR,Jordania,1989,0.0
JOR,Jordania,2005,0.00019999999
JOR,Jordania,1997,9.9999997e-05
JOR,Jordania,1998,0.0
JOR,Jordania,1974,0.0
JOR,Jordania,2012,0.00079999998
JOR,Jordania,2015,0.00069999998
JOR,Jordania,1971,0.0
JOR,Jordania,2003,0.00039999999
JOR,Jordania,1977,0.00019999999
JOR,Jordania,1966,0.0
JOR,Jordania,1980,0.0
JOR,Jordania,2013,0.00089999998
JOR,Jordania,2019,0.00019999999
JOR,Jordania,1985,0.0
JOR,Jordania,1970,0.0
JOR,Jordania,2016,0.00019999999
JOR,Jordania,1994,9.9999997e-05
JOR,Jordania,2009,0.00079999998
JOR,Jordania,1979,0.0
JOR,Jordania,2002,0.0
JOR,Jordania,1987,0.0
JOR,Jordania,1988,0.0
JOR,Jordania,1981,0.0
JPN,Japón,1964,9.9999997e-05
JPN,Japón,1995,0.00030000001
JPN,Japón,2018,0.0048000002
JPN,Japón,1989,0.00019999999
JPN,Japón,2002,9.9999997e-05
JPN,Japón,1993,0.00030000001
JPN,Japón,1968,9.9999997e-05
JPN,Japón,1987,0.00019999999
JPN,Japón,2011,0.001
JPN,Japón,2013,0.0014
JPN,Japón,1974,0.0
JPN,Japón,2010,0.0012000001
JPN,Japón,1972,9.9999997e-05
JPN,Japón,1965,9.9999997e-05
JPN,Japón,1980,0.0
JPN,Japón,2021,0.0077
JPN,Japón,2016,0.0031000001
JPN,Japón,2012,0.0016
JPN,Japón,1992,0.00019999999
JPN,Japón,2000,0.00039999999
JPN,Japón,1975,0.0
JPN,Japón,1985,0.00019999999
JPN,Japón,2008,0.0013
JPN,Japón,1979,0.0
JPN,Japón,1963,9.9999997e-05
JPN,Japón,2020,0.0052
JPN,Japón,1969,9.9999997e-05
JPN,Japón,2001,0.00030000001
JPN,Japón,1970,9.9999997e-05
JPN,Japón,1991,0.00019999999
JPN,Japón,1973,9.9999997e-05
JPN,Japón,2004,0.00030000001
JPN,Japón,1998,0.00050000002
JPN,Japón,1971,9.9999997e-05
JPN,Japón,1983,9.9999997e-05
JPN,Japón,1962,9.9999997e-05
JPN,Japón,2009,0.0015
JPN,Japón,2003,0.00019999999
JPN,Japón,1988,0.00019999999
JPN,Japón,2014,0.0016
JPN,Japón,1999,0.00060000003
JPN,Japón,2015,0.0020999999
JPN,Japón,1990,0.00019999999
JPN,Japón,1986,0.00019999999
JPN,Japón,1978,0.00039999999
JPN,Japón,1994,0.00030000001
JPN,Japón,1981,9.9999997e-05
JPN,Japón,2007,0.00069999998
JPN,Japón,2017,0.0038000001
JPN,Japón,1977,9.9999997e-05
JPN,Japón,1984,9.9999997e-05
JPN,Japón,1976,9.9999997e-05
JPN,Japón,2005,0.00019999999
JPN,Japón,1966,9.9999997e-05
JPN,Japón,1997,0.00060000003
JPN,Japón,1967,9.9999997e-05
JPN,Japón,1982,9.9999997e-05
JPN,Japón,1996,0.00050000002
JPN,Japón,2019,0.0054000001
JPN,Japón,2006,0.00030000001
KAZ,Kazajstán,1997,0.0038999999
KAZ,Kazajstán,2010,0.0
KAZ,Kazajstán,2015,9.9999997e-05
KAZ,Kazajstán,2017,9.9999997e-05
KAZ,Kazajstán,2014,9.9999997e-05
KAZ,Kazajstán,2011,0.0
KAZ,Kazajstán,2005,0.0
KAZ,Kazajstán,1996,0.0020000001
KAZ,Kazajstán,2008,0.0
KAZ,Kazajstán,2003,0.0
KAZ,Kazajstán,2012,0.0
KAZ,Kazajstán,2009,0.0
KAZ,Kazajstán,2018,0.00030000001
KAZ,Kazajstán,2000,0.0
KAZ,Kazajstán,2006,0.0
KAZ,Kazajstán,2013,0.0
KAZ,Kazajstán,1998,0.0015
KAZ,Kazajstán,2002,9.9999997e-05
KAZ,Kazajstán,2001,0.00019999999
KAZ,Kazajstán,2020,0.00069999998
KAZ,Kazajstán,2021,0.00069999998
KAZ,Kazajstán,2019,0.00050000002
KAZ,Kazajstán,1993,0.0
KAZ,Kazajstán,2016,0.0
KAZ,Kazajstán,1999,0.00079999998
KAZ,Kazajstán,1995,0.0
KEN,Kenia,1984,0.0
KEN,Kenia,1999,0.0
KEN,Kenia,1983,9.9999997e-05
KEN,Kenia,2018,9.9999997e-05
KEN,Kenia,1975,0.0013
KEN,Kenia,2007,0.0
KEN,Kenia,2020,0.00039999999
KEN,Kenia,1989,0.0
KEN,Kenia,1962,9.9999997e-05
KEN,Kenia,2017,9.9999997e-05
KEN,Kenia,1967,0.00030000001
KEN,Kenia,1986,0.0
KEN,Kenia,2001,0.0
KEN,Kenia,1982,9.9999997e-05
KEN,Kenia,1992,0.0
KEN,Kenia,1964,0.00019999999
KEN,Kenia,1978,0.00030000001
KEN,Kenia,2013,0.00019999999
KEN,Kenia,2004,0.0
KEN,Kenia,1988,0.0
KEN,Kenia,1972,0.00079999998
KEN,Kenia,1979,9.9999997e-05
KEN,Kenia,1977,0.00060000003
KEN,Kenia,1973,0.00069999998
KEN,Kenia,1976,0.00069999998
KEN,Kenia,2012,9.9999997e-05
KEN,Kenia,1991,0.0
KEN,Kenia,2005,0.0
KEN,Kenia,2002,0.0
KEN,Kenia,1996,0.0
KEN,Kenia,1995,0.0
KEN,Kenia,1997,0.0
KEN,Kenia,1965,0.00050000002
KEN,Kenia,2019,0.00019999999
KEN,Kenia,2000,0.0
KEN,Kenia,1985,0.0
KEN,Kenia,2015,9.9999997e-05
KEN,Kenia,1980,9.9999997e-05
KEN,Kenia,1993,0.0
KEN,Kenia,1963,9.9999997e-05
KEN,Kenia,2011,0.0
KEN,Kenia,2014,9.9999997e-05
KEN,Kenia,1998,0.0
KEN,Kenia,1974,0.001
KEN,Kenia,1966,0.00039999999
KEN,Kenia,1969,0.00039999999
KEN,Kenia,1994,0.0
KEN,Kenia,1968,0.00039999999
KEN,Kenia,1990,0.0
KEN,Kenia,2006,0.0
KEN,Kenia,1970,0.00060000003
KEN,Kenia,1971,0.00079999998
KEN,Kenia,2009,0.0
KEN,Kenia,1981,9.9999997e-05
KEN,Kenia,2010,9.9999997e-05
KEN,Kenia,2003,0.0
KEN,Kenia,2016,9.9999997e-05
KEN,Kenia,1987,0.0
KEN,Kenia,2021,0.00019999999
KEN,Kenia,2008,0.0
KGZ,Kirguistán,2018,0.0
KGZ,Kirguistán,2016,0.0
KGZ,Kirguistán,2021,9.9999997e-05
KGZ,Kirguistán,2007,0.0
KGZ,Kirguistán,1996,0.00019999999
KGZ,Kirguistán,2000,0.0
KGZ,Kirguistán,2010,0.0
KGZ,Kirguistán,2019,0.0
KGZ,Kirguistán,2015,0.0
KGZ,Kirguistán,2005,0.0
KGZ,Kirguistán,1992,0.0
KGZ,Kirguistán,2014,0.0031999999
KGZ,Kirguistán,2001,0.0
KGZ,Kirguistán,1995,0.00019999999
KGZ,Kirguistán,2008,0.0
KGZ,Kirguistán,2004,0.0
KGZ,Kirguistán,2013,0.0
KGZ,Kirguistán,2020,0.0
KGZ,Kirguistán,2011,0.0
KGZ,Kirguistán,2012,0.0
KGZ,Kirguistán,2009,0.0
KHM,Camboya,2012,0.0
KHM,Camboya,1975,0.0
KHM,Camboya,2017,0.0
KHM,Camboya,2013,0.0
KHM,Camboya,2014,0.0
KHM,Camboya,2010,0.0
KHM,Camboya,2009,0.0
KHM,Camboya,2021,0.0
KHM,Camboya,2005,0.0
KHM,Camboya,2016,0.0
KHM,Camboya,2015,0.0
KNA,Saint Kitts y Nevis,2003,0.0
KNA,Saint Kitts y Nevis,2013,0.0
KNA,Saint Kitts y Nevis,1993,0.0
KNA,Saint Kitts y Nevis,2000,0.0
KNA,Saint Kitts y Nevis,2002,0.0
KNA,Saint Kitts y Nevis,2001,0.0
KNA,Saint Kitts y Nevis,1999,0.0
KNA,Saint Kitts y Nevis,1995,0.0
KOR,Corea del Sur,2003,0.0
KOR,Corea del Sur,2018,9.9999997e-05
KOR,Corea del Sur,2004,0.0
KOR,Corea del Sur,2006,0.0
KOR,Corea del Sur,1980,9.9999997e-05
KOR,Corea del Sur,2013,0.00019999999
KOR,Corea del Sur,1986,0.0
KOR,Corea del Sur,2020,9.9999997e-05
KOR,Corea del Sur,1981,0.0
KOR,Corea del Sur,1988,0.0
KOR,Corea del Sur,1982,0.0
KOR,Corea del Sur,1983,0.0
KOR,Corea del Sur,1974,0.0
KOR,Corea del Sur,1965,0.0
KOR,Corea del Sur,1994,0.0
KOR,Corea del Sur,2021,9.9999997e-05
KOR,Corea del Sur,2009,0.00030000001
KOR,Corea del Sur,2014,0.00039999999
KOR,Corea del Sur,2005,0.0
KOR,Corea del Sur,2019,9.9999997e-05
KOR,Corea del Sur,2015,0.00060000003
KOR,Corea del Sur,1999,9.9999997e-05
KOR,Corea del Sur,1996,9.9999997e-05
KOR,Corea del Sur,2016,0.00060000003
KOR,Corea del Sur,1987,0.0
KOR,Corea del Sur,1972,0.0
KOR,Corea del Sur,2001,0.0
KOR,Corea del Sur,2010,0.00019999999
KOR,Corea del Sur,2007,0.0
KOR,Corea del Sur,1985,0.0
KOR,Corea del Sur,2017,0.00019999999
KOR,Corea del Sur,1992,0.0
KOR,Corea del Sur,1973,0.0
KOR,Corea del Sur,2000,0.0
KOR,Corea del Sur,1979,0.0
KOR,Corea del Sur,1977,9.9999997e-05
KOR,Corea del Sur,2012,9.9999997e-05
KOR,Corea del Sur,2011,0.00039999999
KOR,Corea del Sur,1998,9.9999997e-05
KOR,Corea del Sur,1997,0.0
KOR,Corea del Sur,1995,9.9999997e-05
KOR,Corea del Sur,1991,0.0
KOR,Corea del Sur,1978,9.9999997e-05
KOR,Corea del Sur,1989,9.9999997e-05
KOR,Corea del Sur,1993,0.0
KOR,Corea del Sur,2002,0.0
KOR,Corea del Sur,1976,9.9999997e-05
KOR,Corea del Sur,2008,0.0
KOR,Corea del Sur,1990,0.0
KOR,Corea del Sur,1971,0.0
KOR,Corea del Sur,1975,0.0
KOR,Corea del Sur,1984,0.0
KOR,Corea del Sur,1964,0.0
KWT,Kuwait,2018,9.9999997e-05
KWT,Kuwait,2006,9.9999997e-05
KWT,Kuwait,2008,0.0
KWT,Kuwait,2005,0.0
KWT,Kuwait,1975,0.00019999999
KWT,Kuwait,1989,9.9999997e-05
KWT,Kuwait,1998,0.0
KWT,Kuwait,1996,0.0
KWT,Kuwait,1974,9.9999997e-05
KWT,Kuwait,1995,0.0
KWT,Kuwait,1978,0.0
KWT,Kuwait,1982,0.0
KWT,Kuwait,2000,0.0
KWT,Kuwait,1988,0.00019999999
KWT,Kuwait,2017,9.9999997e-05
KWT,Kuwait,1983,0.0
KWT,Kuwait,2001,0.0
KWT,Kuwait,1985,0.0
KWT,Kuwait,1984,9.9999997e-05
KWT,Kuwait,2012,0.0
KWT,Kuwait,1979,9.9999997e-05
KWT,Kuwait,2013,9.9999997e-05
KWT,Kuwait,2020,9.9999997e-05
KWT,Kuwait,2019,9.9999997e-05
KWT,Kuwait,2007,9.9999997e-05
KWT,Kuwait,1999,0.0
KWT,Kuwait,2014,9.9999997e-05
KWT,Kuwait,1977,0.001
KWT,Kuwait,1971,0.0
KWT,Kuwait,1987,0.00030000001
KWT,Kuwait,1991,0.0
KWT,Kuwait,1986,0.0
KWT,Kuwait,2003,9.9999997e-05
KWT,Kuwait,2021,9.9999997e-05
KWT,Kuwait,1990,9.9999997e-05
KWT,Kuwait,2011,0.0
KWT,Kuwait,1994,0.0
KWT,Kuwait,2004,9.9999997e-05
KWT,Kuwait,1973,0.0
KWT,Kuwait,2010,0.0
KWT,Kuwait,2016,0.0
KWT,Kuwait,1976,0.0013
KWT,Kuwait,1981,9.9999997e-05
KWT,Kuwait,2009,0.0
KWT,Kuwait,1993,0.0
KWT,Kuwait,2015,9.9999997e-05
KWT,Kuwait,2002,0.0
KWT,Kuwait,1972,0.0
KWT,Kuwait,1980,9.9999997e-05
KWT,Kuwait,1992,0.0
LAO,Laos,2014,0.0
LAO,Laos,2016,0.0
LAO,Laos,1997,0.0
LAO,Laos,1996,0.0
LAO,Laos,2018,0.0
LAO,Laos,2015,0.0
LAO,Laos,2009,0.0
LAO,Laos,2020,9.9999997e-05
LAO,Laos,2019,9.9999997e-05
LAO,Laos,1990,0.0
LAO,Laos,2021,0.0
LAO,Laos,2017,9.9999997e-05
LBN,Líbano,1977,9.9999997e-05
LBN,Líbano,2010,9.9999997e-05
LBN,Líbano,2000,0.0
LBN,Líbano,2021,0.0
LBN,Líbano,1993,0.0
LBN,Líbano,1972,0.0
LBN,Líbano,1982,0.0
LBN,Líbano,1978,0.0
LBN,Líbano,1983,0.0
LBN,Líbano,1994,0.0
LBN,Líbano,1976,0.0
LBN,Líbano,1992,0.0
LBN,Líbano,1996,0.0
LBN,Líbano,2007,0.0
LBN,Líbano,2015,0.0
LBN,Líbano,1980,0.0
LBN,Líbano,1969,9.9999997e-05
LBN,Líbano,2001,0.0
LBN,Líbano,2014,9.9999997e-05
LBN,Líbano,2017,0.0
LBN,Líbano,1995,0.0
LBN,Líbano,1979,0.0
LBN,Líbano,1985,0.0
LBN,Líbano,2019,0.0
LBN,Líbano,1999,0.0
LBN,Líbano,1965,0.0
LBN,Líbano,2006,0.0
LBN,Líbano,2002,0.0
LBN,Líbano,1967,0.0
LBN,Líbano,1968,0.0
LBN,Líbano,1975,9.9999997e-05
LBN,Líbano,1966,0.0
LBN,Líbano,2004,0.0
LBN,Líbano,1981,0.0
LBN,Líbano,2016,0.0
LBN,Líbano,2013,9.9999997e-05
LBN,Líbano,2009,0.00019999999
LBN,Líbano,1970,0.0
LBN,Líbano,2012,0.0
LBN,Líbano,1974,0.00030000001
LBN,Líbano,2020,0.0
LBN,Líbano,1997,0.0
LBN,Líbano,2008,0.0
LBN,Líbano,1971,0.0
LBN,Líbano,1998,0.0
LBN,Líbano,1973,0.0
LBN,Líbano,2018,0.0
LBN,Líbano,2003,0.0
LBN,Líbano,2011,9.9999997e-05
LBN,Líbano,2005,0.0
LBR,Liberia,2019,0.0
LBR,Liberia,2004,0.0
LBR,Liberia,1980,0.0
LBY,Libia,2008,0.0
LBY,Libia,2005,0.0
LBY,Libia,1983,0.0
LBY,Libia,2006,0.0
LBY,Libia,2007,0.0
LBY,Libia,1999,0.0
LBY,Libia,1993,0.0
LBY,Libia,1962,0.0
LBY,Libia,1968,0.0
LCA,Santa Lucía,2012,0.0
LCA,Santa Lucía,2004,0.0
LCA,Santa Lucía,1974,0.0
LCA,Santa Lucía,2007,0.0
LCA,Santa Lucía,2013,0.0
LCA,Santa Lucía,2020,0.0
LCA,Santa Lucía,1975,0.0
LCA,Santa Lucía,2015,0.0
LKA,Sri Lanka,2013,0.0
LKA,Sri Lanka,1985,0.0
LKA,Sri Lanka,2020,0.0
LKA,Sri Lanka,1981,0.0
LKA,Sri Lanka,1992,0.0
LKA,Sri Lanka,2010,0.0
LKA,Sri Lanka,1997,0.0
LKA,Sri Lanka,1991,9.9999997e-05
LKA,Sri Lanka,1999,0.0
LKA,Sri Lanka,2000,0.0
LKA,Sri Lanka,2003,0.0
LKA,Sri Lanka,2002,0.0
LKA,Sri Lanka,1986,0.0
LKA,Sri Lanka,2018,0.0
LKA,Sri Lanka,1996,0.0
LKA,Sri Lanka,2009,0.0
LKA,Sri Lanka,1988,0.0
LKA,Sri Lanka,2014,0.0
LKA,Sri Lanka,1989,0.0
LKA,Sri Lanka,2005,0.0
LKA,Sri Lanka,2008,0.0
LKA,Sri Lanka,2021,0.0
LKA,Sri Lanka,1987,0.0
LKA,Sri Lanka,2012,0.0
LKA,Sri Lanka,2004,0.0
LKA,Sri Lanka,1998,0.0
LKA,Sri Lanka,2015,0.0
LKA,Sri Lanka,2001,0.0
LKA,Sri Lanka,1995,0.0
LKA,Sri Lanka,2017,0.0
LKA,Sri Lanka,1990,0.0
LKA,Sri Lanka,2019,0.0
LKA,Sri Lanka,2006,0.0
LKA,Sri Lanka,1994,0.0
LKA,Sri Lanka,1993,0.0
LKA,Sri Lanka,2016,0.0
LKA,Sri Lanka,2007,0.0
LKA,Sri Lanka,2011,0.0
LSO,Lesotho,2010,0.0
LSO,Lesotho,2007,0.0
LSO,Lesotho,2013,0.0
LSO,Lesotho,2016,0.0
LSO,Lesotho,2014,0.0
LSO,Lesotho,2001,9.9999997e-05
LSO,Lesotho,2000,0.0
LSO,Lesotho,2005,0.0
LSO,Lesotho,2015,0.0
LSO,Lesotho,2012,0.0
LTU,Lituania,2016,0.0020999999
LTU,Lituania,2012,0.0031000001
LTU,Lituania,2017,0.0020999999
LTU,Lituania,2015,0.0022
LTU,Lituania,1997,0.0016
LTU,Lituania,2007,0.0035999999
LTU,Lituania,2004,0.001
LTU,Lituania,1994,0.0015
LTU,Lituania,2001,0.00039999999
LTU,Lituania,2018,0.0022
LTU,Lituania,2009,0.0031999999
LTU,Lituania,2008,0.0031000001
LTU,Lituania,1998,0.00060000003
LTU,Lituania,2010,0.0027999999
LTU,Lituania,2000,0.0019
LTU,Lituania,2005,0.0020999999
LTU,Lituania,2013,0.0024000001
LTU,Lituania,2011,0.0029
LTU,Lituania,1995,0.00079999998
LTU,Lituania,1996,0.00060000003
LTU,Lituania,1999,0.00079999998
LTU,Lituania,2003,0.00050000002
LTU,Lituania,2014,0.0020999999
LTU,Lituania,2019,0.0020999999
LTU,Lituania,2021,0.0023000001
LTU,Lituania,1993,9.9999997e-05
LTU,Lituania,2020,0.0022
LTU,Lituania,2006,0.0026
LTU,Lituania,2002,0.00039999999
LUX,Luxemburgo,2002,0.00060000003
LUX,Luxemburgo,2006,0.00050000002
LUX,Luxemburgo,2019,0.00019999999
LUX,Luxemburgo,2007,0.00050000002
LUX,Luxemburgo,2008,0.00030000001
LUX,Luxemburgo,2013,0.00019999999
LUX,Luxemburgo,2018,0.00019999999
LUX,Luxemburgo,2010,0.00030000001
LUX,Luxemburgo,2005,0.00039999999
LUX,Luxemburgo,2016,0.00019999999
LUX,Luxemburgo,2014,0.00019999999
LUX,Luxemburgo,1999,0.00050000002
LUX,Luxemburgo,2000,0.00050000002
LUX,Luxemburgo,2003,0.00060000003
LUX,Luxemburgo,2011,0.00030000001
LUX,Luxemburgo,2009,0.00030000001
LUX,Luxemburgo,2015,0.00019999999
LUX,Luxemburgo,2020,0.00019999999
LUX,Luxemburgo,2021,0.00019999999
LUX,Luxemburgo,2017,0.00019999999
LUX,Luxemburgo,2012,0.00019999999
LUX,Luxemburgo,2004,0.00060000003
LUX,Luxemburgo,2001,0.00050000002
LVA,Letonia,2000,0.0
LVA,Letonia,2004,9.9999997e-05
LVA,Letonia,2015,0.00060000003
LVA,Letonia,2007,0.00050000002
LVA,Letonia,1998,0.0
LVA,Letonia,2021,0.00079999998
LVA,Letonia,2017,0.00069999998
LVA,Letonia,2005,0.00019999999
LVA,Letonia,2001,0.0
LVA,Letonia,2008,0.00050000002
LVA,Letonia,2019,0.00060000003
LVA,Letonia,2009,0.00079999998
LVA,Letonia,1995,0.0
LVA,Letonia,1997,0.0
LVA,Letonia,1992,0.0
LVA,Letonia,2020,0.00060000003
LVA,Letonia,2016,0.00069999998
LVA,Letonia,2006,0.00039999999
LVA,Letonia,2013,0.001
LVA,Letonia,2010,0.00069999998
LVA,Letonia,2002,0.0
LVA,Letonia,2011,0.0012000001
LVA,Letonia,2014,0.00060000003
LVA,Letonia,1996,0.0
LVA,Letonia,2018,0.00079999998
LVA,Letonia,1999,0.0
LVA,Letonia,2012,0.0013
LVA,Letonia,1994,9.9999997e-05
LVA,Letonia,2003,0.0
MAC,Macao,2012,0.0
MAC,Macao,2002,0.0
MAC,Macao,2008,0.0
MAC,Macao,2009,0.0
MAC,Macao,2001,0.0
MAC,Macao,1987,0.0
MAC,Macao,2000,0.0
MAC,Macao,2020,0.0
MAC,Macao,1993,0.0
MAC,Macao,2011,0.0
MAC,Macao,1999,0.0
MAC,Macao,2016,0.0
MAC,Macao,2014,0.0
MAC,Macao,2005,0.0
MAC,Macao,1994,0.0
MAC,Macao,2013,0.0
MAC,Macao,1981,0.0
MAC,Macao,2010,0.0
MAC,Macao,1991,0.0
MAC,Macao,1989,0.0
MAC,Macao,1986,0.0
MAC,Macao,2004,0.0
MAC,Macao,2018,0.0
MAC,Macao,2015,0.0
MAC,Macao,1992,0.0
MAC,Macao,1990,0.0
MAC,Macao,1978,0.0
MAC,Macao,1996,0.0
MAC,Macao,1995,0.0
MAC,Macao,2017,0.0
MAC,Macao,1988,0.0
MAC,Macao,2021,0.0
MAC,Macao,2007,0.0
MAC,Macao,1985,0.0
MAC,Macao,1973,0.0
MAC,Macao,1998,0.0
MAC,Macao,2003,0.0
MAC,Macao,2019,0.0
MAC,Macao,2006,0.0
MAR,Marruecos,2020,0.0
MAR,Marruecos,1969,0.0
MAR,Marruecos,1997,0.0
MAR,Marruecos,2010,0.0
MAR,Marruecos,1981,0.0
MAR,Marruecos,1970,0.0
MAR,Marruecos,2000,0.0
MAR,Marruecos,1977,0.0
MAR,Marruecos,2021,0.0
MAR,Marruecos,2012,0.0
MAR,Marruecos,1986,0.0
MAR,Marruecos,1985,0.0
MAR,Marruecos,2011,0.0
MAR,Marruecos,1995,0.0
MAR,Marruecos,1987,0.0
MAR,Marruecos,2002,0.0
MAR,Marruecos,1989,0.0
MAR,Marruecos,1966,0.0
MAR,Marruecos,1979,0.0
MAR,Marruecos,2018,0.0
MAR,Marruecos,2016,0.0
MAR,Marruecos,1971,0.0
MAR,Marruecos,2008,0.0
